Country Name,name,gppd_idnr,capacity_mw,latitude,longitude,Primary Fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
Indonesia,Mendalan - Brantas,WRI1000788,23,-7.854,112.3316,Hydro,,,,,PLN - Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026099,,,,,,,,,,,,,,,,,,,
Indonesia,Merak power station,WRI1075811,120,-5.884,106.0642,Coal,,,,2014,PT Merak Energi,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Minahasa - rental,WRI1000791,35,-1.4789,122.3858,Oil,,,,,PLN - rental,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026100,,,,,,,,,,,,,,,,,,,
Indonesia,Musi,WRI1000792,215.475,-3.766,102.435,Hydro,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026105,,,,,,,,,,,,,,,,,,,
Indonesia,Ngebel - Pamekasan,WRI1000793,2.2,-7.7891,111.6167,Hydro,,,,,PLN - Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026106,,,,,,,,,,,,,,,,,,,
Indonesia,North Duri Cogeneration Plant,WRI1000794,300,1.3722,101.226,Gas,,,,,PT Mandau Cipta Tenaga Nusanatara (subsidiary of Chevron),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1092378,,,,,,,,,,,,,,,,,,,
Indonesia,PB. Sudirman/Mrica,WRI1000800,180.9,-7.3927,109.6054,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026120,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG (ex PLTD Sunyaragi),WRI1000809,18,-7.4064,109.5842,Gas,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026057,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Belawan,WRI1000817,260,3.5833,98.6667,Gas,,,,,PLN / KITSUMBAGUT,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026045,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Belawan TTF,WRI1000818,105,3.5833,98.6667,Gas,,,,,PLN / KITSUMBAGUT,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026045,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Cikarang Listrindo,WRI1000821,150,-6.1133,106.7788,Gas,,,,,PT. Cikarang Listrindo,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Cilacap,WRI1000822,55,-7.7264,109.0094,Gas,,,,,PLN – Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Duri ex PLTG Sunyaragi Cent Java,WRI1000824,20,-7.4064,109.5842,Gas,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026057,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Gilimanuk,WRI1000825,133,-8.1716,114.4344,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1050217,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Grati,WRI1000829,302,-7.6517,113.0244,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026069,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Gresik,WRI1000830,80,-7.1633,112.6615,Gas,,,,,PLN – Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026070,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Keramasan,WRI1000833,145,-2.9167,104.7458,Gas,,,,,PT Asta Keramasan Energy (AKE),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026111,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Keramasan #1 2 3 4,WRI1000834,65,-2.9167,104.7458,Gas,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026111,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Krakatau Posco Energy,WRI1000835,200,-6.0048,105.9961,Gas,,,,,PT. Krakatau Posco Energy (JV : Korea Posco Energy (70%) + PT. Krakatau Daya Listrik (30%)),Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Muara Tawar B-3,WRI1000836,420,-6.0867,106.9987,Gas,,,,,PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026103,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Muara Tawar Block 4,WRI1000837,420,-6.0867,106.9987,Gas,,,,,PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026103,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Pemaron,WRI1000844,97,-8.1189,115.0887,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1054581,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Pesanggaran,WRI1000845,122,-8.7157,115.214,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026037,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Priok,WRI1000846,52,-6.1071,106.8716,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Sengkang/Wajo,WRI1000849,180,-5.14,119.4221,Gas,,,,,PT. Energy Sengkang,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1025923,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Sunyaragi 1 2 3 4,WRI1000855,80,-7.4064,109.5842,Gas,,,,,PLN – Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026057,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Tarakan,WRI1000858,23,3.3,117.6333,Gas,,,,,PT. Cahaya Sakti,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1064213,,,,,,,,,,,,,,,,,,,
Indonesia,PLTG Tello,WRI1000859,123,-5.14,119.4221,Gas,,,,,PLN-South&South East Sulawesi Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026174,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGB Singkawang,WRI1000867,9,0.9,109,Gas,,,,,PLT – rented from PT. Krista Inti Persada,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1041391,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGB Tanjung Batu,WRI1000868,2,-0.5,117.15,Gas,,,,,PLN – sewa,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1050072,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Bekasi Power,WRI1000870,130,-6.2611,107.1528,Gas,,,,,PT. Bekasi Power/PT. Kawasan Industri Jababeka Tbk,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1075035,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Belawan – Sicanang,WRI1000871,817,3.7715,98.6687,Gas,,,,,PLN / KITSUMBAGUT,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1026045,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Cilegon,WRI1000874,903,-5.9306,106.1042,Gas,,,,,PLN Cilegon Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Grati,WRI1000875,461,-7.6517,113.0244,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026069,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Gresik,WRI1000876,1579,-7.1633,112.6615,Gas,,,,,PLN – Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026070,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Krakatau Daya Listrik (KDL),WRI1000878,400,-5.9924,105.9849,Gas,,,,,PT. Krakatau Daya Listrik,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Muara Karang Block I,WRI1000879,509,-6.1087,106.7877,Gas,,,,,PLN – Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026102,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Muara Karang repowering,WRI1000880,753,-6.1087,106.7877,Gas,,,,,PLN – Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026102,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Muara Karang repowering Blok 2,WRI1000881,210,-6.1087,106.7877,Gas,,,,,PLN – Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026102,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Muara Tawar Block 1 &2,WRI1000882,920,-6.0867,106.9987,Gas,,,,,PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026103,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Muara Tawar Block 5,WRI1000883,384,-6.0867,106.9987,Gas,,,,,PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026103,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Priok Block 1   2,WRI1000885,1180,-6.1102,106.8671,Gas,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Sengkang/Wajo,WRI1000886,135,-5.14,119.4221,Gas,,,,,PT. Energy Sengkang,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1025923,,,,,,,,,,,,,,,,,,,
Indonesia,PLTGU Tambak Lorok,WRI1000887,1034,-6.9505,110.434,Gas,,,,,PLN – Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026156,,,,,,,,,,,,,,,,,,,
Indonesia,PLTMG Panaran,WRI1000894,24,0.1807,101.8444,Gas,,,,,bright PLN Batam,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1060287,,,,,,,,,,,,,,,,,,,
Indonesia,PLTMG Pulau Bunyu,WRI1000898,2,3.5,117.8333,Gas,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTMG Tj. Jabung,WRI1000904,8,-1.0167,104.3667,Gas,,,,,PT. Tanjung Jabung Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU - Palu - Mpanau - Tawaeli,WRI1000906,30,-0.8917,119.8707,Coal,,,,,PT. Pusaka Jaya Palu Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU -Jeneponto I & II,WRI1000907,250,-5.6184,119.5506,Coal,,,,,PT Bosowa Energy,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Asam-asam 1 & 2,WRI1000910,260,-3.9253,115.1043,Coal,,,,,PLN - South Kalimantan Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Banjarsari/Merapi Timur-Lahat,WRI1000913,220,-3.7241,103.6894,Coal,,,,,PT. Bukit Pembangkit Inovatif (PT BA 59.75%  PT PJB 29.15% dan PT Navigate Innovative Indonesia (PT NII) 11.1%),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1057264,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Banten 1 - Suralaya unit 8,WRI1000914,625,-6.0585,106.4646,Coal,,,,,PLN -.PT Indonesia Power - 2010,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026152,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Banten 2 - Labuhan,WRI1000915,600,-6.3919,105.8288,Coal,,,,,PLN / 2010,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Banten 3 - Teluk Naga/Lontar,WRI1000916,945,-6.0585,106.4646,Coal,,,,,PLN + Dongfang Electrik Corp  PT Dalle Energy,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Bilibili,WRI1000918,2,-2.5213,121.357,Coal,,,,,PLN-South&South East Sulawesi Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Bukit Asam,WRI1000919,30,-3.7316,103.7975,Coal,,,,,PT BA for own use,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026052,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Cilacap 1 & 2,WRI1000920,600,-7.7513,109.0186,Coal,,,,,PT. Sumber Segara Primadaya,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1050225,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Cirebon,WRI1000921,660,-6.7704,108.6151,Coal,,,,,PT. Cirebon Electric Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1066870,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Embalut - Tanjung Batu,WRI1000925,50,-0.5,117.15,Coal,,,,,PT. Cahaya Fajar Kaltim,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1058260,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Gresik,WRI1000929,600,-7.1633,112.6615,Coal,,,,,PLN - Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1026070,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Hendratna,WRI1000932,5,-2.5213,121.357,Coal,,,,,PT. Hendratna Plywood,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Jabar Selatan - Pelabuhan Ratu,WRI1000938,1050,-7.0242,106.5464,Coal,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1066867,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Jawa Barat - Indramayu,WRI1000939,990,-6.2747,107.9704,Coal,,,,,PLN + China National Electric Engineering Co.  Ltd. (CNEEC),Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1071378,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Jawa Tengah 1 - Rembang,WRI1000940,630,-6.636,111.4749,Coal,,,,,PLN(EPC : Zeland-Priamanaya-Tronoh),Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1065762,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Kaur,WRI1000943,200,-2.5213,121.357,Coal,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Keramasan,WRI1000945,25,-2.5213,121.357,Coal,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026111,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Kupang,WRI1000947,30,-2.5213,121.357,Coal,,,,,PT. Indonesia Power & electrindo Perkasa Utama,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026086,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Labuhan Angin,WRI1000948,230,1.7176,98.7265,Coal,,,,,PLN - North Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1066585,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Lati,WRI1000949,14,-2.5213,121.357,Coal,,,,,PLN - East Kalimantan Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1088444,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Listrindo,WRI1000950,2.5,-2.5213,121.357,Coal,,,,,PT. Listrindo (IPP),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Muara Karang,WRI1000954,400,-6.1069,106.7882,Coal,,,,,PLN - Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1026102,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU NAD-Nagan Raya,WRI1000956,220,4.1089,96.1972,Coal,,,,,PLN (EPC : Sinohydro Co. Ltd),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1073026,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Ombilin - Sijantang - Sawahlunto,WRI1000960,200,-0.6094,100.7535,Coal,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026107,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Paiton I Unit 7 & 8,WRI1000941,5355,-7.7184,113.5827,Coal,,,,,PT. Paiton Energy Corp,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1026016,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Pakerin,WRI1000965,34,-2.5213,121.357,Coal,,,,,PT. Pakerin (pulp industry),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Pangkalan Bun,WRI1000966,14,-2.6833,111.6167,Coal,,,,,PT. Energi Listrik Indonesia (subsidiary of PT. Eksploitasi Energi Indonesia),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026115,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Pangkalan Susu 1 & 2,WRI1000967,400,4.1196,98.2555,Coal,,,,,PLN (EPC : PT. Bagus Karya  Guangdong Power Engineering  PT. Nincec Multi Dimensi),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1079188,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Perak,WRI1000970,100,-7.2492,112.7508,Coal,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Priok 3 & 4,WRI1000972,100,-6.1071,106.8716,Coal,,,,,PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Rancong,WRI1000974,30,-2.5213,121.357,Coal,,,,,PT. Jorindo Aceh Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Sanggau,WRI1000975,14,-2.5213,121.357,Coal,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1102412,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Simpang Belimbing,WRI1000978,227,-3.4,104.1158,Coal,,,,,PT. Guo Hua Energy Musi Makmur,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1075907,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Sulawesi Selatan - Barru/FTP1,WRI1000979,100,-4.2931,119.6326,Coal,,,,,PLN-South&South East Sulawesi Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Sumbar - Teluk sirih Unit 1,WRI1000980,112,-1.0772,100.3727,Coal,,,,,PLN (EPC: CNTIC (China National Tecnical Import Corporation)),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1066878,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Suparma,WRI1000981,27,-2.5213,121.357,Coal,,,,,PT. Suparma (pulp industry),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Suralaya,WRI1000982,3400,-5.892,106.03,Coal,,,,,PLN -.PT Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026152,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tabalong,WRI1000983,60,-2.5213,121.357,Coal,,,,,PT. Makmur Sejahtera Wisesa (owned by PT. Adaro),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tambak Lorok,WRI1000984,300,-6.9507,110.4304,Coal,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026156,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tanjung Alam Perkasa,WRI1000985,7.5,-2.5213,121.357,Coal,,,,,PT. Tanjung Alam Perkasa,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tanjung Enim -Bukit Asam,WRI1000988,260,-3.7316,103.7975,Coal,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1076783,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tanjung Jati B,WRI1000990,1320,-6.446,110.7423,Coal,,,,,PT. Central Java Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1052927,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tanjung Jati B - expansion,WRI1000991,1324,-6.446,110.7423,Coal,,,,,PT. Central Java Power (EPC : Korea Midland Power Co),Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1052927,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tanjung Kasam,WRI1000992,110,1.0455,104.133,Coal,,,,,PT. Tanjung Kasam Power Batam (PT. TJK Power),Indonesia Power Generation,https://repit.wordpress.com/,WRI,1060288,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tarahan # 1  2,WRI1000994,200,-5.518,105.35,Coal,,,,,Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,WRI,1026163,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tarahan 3 & 4 - Sebalang,WRI1000995,200,-5.518,105.35,Coal,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tello,WRI1000997,25,-5.14,119.4221,Coal,,,,,PLN-South&South East Sulawesi Regional Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,PLTU Tonasa II (Boiler Turbine Generator),WRI1000999,70,-4.7846,119.6163,Coal,,,,,PT. Semen Gresik Tbk/PT. Semen Indonesia,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,Pacitan power station,WRI1075812,630,-8.2578,111.3736,Coal,,,,2011,PT PLN Persero,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Pejengkolan/Mrica,WRI1000801,1.4,-7.5694,109.8006,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026121,,,,,,,,,,,,,,,,,,,
Indonesia,Pekanbaru Tenayan power station,WRI1075813,220,0.5644,101.5234,Coal,,,,2016,PT PLN Persero,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Pemaron BOO,WRI1000802,45,-8.1189,115.0887,Oil,,,,,PT. Cogindo DayaBersama - rental,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1054581,,,,,,,,,,,,,,,,,,,
Indonesia,Perawang Mill power station,WRI1075814,755,0.6893,101.6191,Coal,,,,2009,PT Indah Kiat Pulp & Paper,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Pesanggaran,WRI1000803,75.78,-8.7157,115.214,Oil,,,,,INDONESIA POWER UNIT,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026037,,,,,,,,,,,,,,,,,,,
Indonesia,Pesanggaran BOO,WRI1000804,75,-8.7157,115.214,Oil,,,,,Anggreko International - rental,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026037,,,,,,,,,,,,,,,,,,,
Indonesia,Pesanggaran BOT,WRI1000805,51,-8.7157,115.214,Oil,,,,,Anggreko International - rental,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026037,,,,,,,,,,,,,,,,,,,
Indonesia,Plengan/Saguling,WRI1000806,6.87,-6.9039,107.6186,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,,,,,,,,,,,,,,,,,,,,
Indonesia,Purwakarta Indorama Power Station,WRI1075815,60,-6.5539,107.4137,Coal,,,,2006,PT Indorama Synthetics Tbk,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Riam Kanan/pangeran Muhamad Nur,WRI1001004,30,-3.5156,115.0074,Hydro,,,,,PLN,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,Saguling,WRI1001005,700.72,-6.9126,107.3663,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,GEODB,1026135,,,,,,,,,,,,,,,,,,,
Indonesia,Sempor/Mrica,WRI1001009,1,-7.4733,109.3331,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1050218,,,,,,,,,,,,,,,,,,,
Indonesia,Sengguruh - Brantas,WRI1001010,29,-8.1764,112.551,Hydro,,,,,PLN - Java Bali Generation Unit / PT. PJB,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026143,,,,,,,,,,,,,,,,,,,
Indonesia,Sidorejo/Mrica,WRI1001013,1.4,-7.4764,110.2622,Hydro,,,,,PLN - PT. Indonesia Power,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1050222,,,,,,,,,,,,,,,,,,,
Indonesia,Sigura gura (asahan II),WRI1001014,286,2.5196,99.2793,Hydro,,,,,PT. Indonesia Asahan aluminium,Indonesia Power Generation,https://repit.wordpress.com/,WRI,,,,,,,,,,,,,,,,,,,,
Indonesia,Silae,WRI1001015,43.7,-0.8917,119.8707,Oil,,,,,PLN-Nth & Ctrl Sulawesi & Gorontalo Reg Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026112,,,,,,,,,,,,,,,,,,,
Indonesia,Singkarak,WRI1001017,175,-0.6909,100.6034,Hydro,,,,,PLN-South Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026146,,,,,,,,,,,,,,,,,,,
Indonesia,Sipansihaporas,WRI1001018,50,1.7427,98.7792,Hydro,,,,,PLN - North Sumatera Generation Unit,Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1055420,,,,,,,,,,,,,,,,,,,
Indonesia,Sulawesi Mining power station,WRI1075816,280,-2.8274,122.1553,Coal,,,,2016,Sulawesi Mining Investment,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,,,,,,
Indonesia,Suppa - Pare pare,WRI1001020,60,-4.0135,119.6255,Oil,,,,,PT. Makasar Power (Alsons Power Holdings Corp + Toyota Tsusho Corp/Tomen + Singapore Power),Indonesia Power Generation,https://repit.wordpress.com/,CARMA,1026118,,,,,,,,,,,,,,,,,,,
